Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
427,Jahkeele Marshall-Rutty\b9459f85,ca CAN,FWDF,Toronto FC,16,2004,4.7,231,217,14,1,0,37,2,15,1,0,0,0,184,28,19,38,171,8,12,0,196,0,0,10,8,Matches
428,Nick Marsman\f352799f,nl NED,GK,Inter Miami,30,1990,21.3,685,484,201,47,0,50,31,0,0,0,0,0,393,42,250,92,460,1,0,117,553,3,13,8,1,Matches
429,Douglas Martinez\3e7ebb9a,hn HON,FW,Real Salt Lake,23,1997,0.6,15,12,3,0,0,8,0,1,0,0,0,0,9,3,3,0,11,0,0,1,11,0,0,0,1,Matches
430,Josef Martínez\e73f0aa1,ve VEN,FW,Atlanta Utd,27,1993,18.2,416,377,39,2,3,90,9,1,0,0,0,0,318,69,29,82,299,10,3,17,370,2,0,9,3,Matches
431,Luís Martins\56b7c09b,pt POR,DF,Sporting KC,28,1992,32.8,2235,1881,354,42,1,248,55,86,2,0,2,0,1498,410,327,1701,126,80,310,3,1824,1,34,66,91,Matches
432,Emmanuel Más\b9385e1f,ar ARG,DF,Orlando City,32,1989,7.6,483,409,74,7,0,57,5,16,0,0,0,0,314,88,81,357,46,7,67,1,394,2,3,13,17,Matches
433,Alexandru Mățan\3bd3bcc4,ro ROU,FWMF,Columbus Crew,21,1999,8.9,268,259,9,3,0,60,9,12,5,3,2,0,207,27,34,29,234,2,1,2,228,1,3,7,4,Matches
434,Rónald Matarrita\491862dd,cr CRC,DF,FC Cincinnati,26,1994,21.8,1243,1014,229,43,8,136,42,44,14,4,8,0,731,244,268,944,94,26,172,1,960,7,21,50,27,Matches
435,Blaise Matuidi\c0cddebe,fr FRA,MF,Inter Miami,33,1987,25.4,1179,1136,43,33,5,170,12,9,0,0,0,0,1000,91,88,985,143,23,6,3,1054,5,5,32,15,Matches
436,Jimmy Maurer\ca1c6f3d,us USA,GK,FC Dallas,32,1988,23.7,712,489,223,30,0,64,8,0,0,0,0,0,479,23,210,383,219,1,0,92,586,1,17,5,0,Matches
437,José Mauri\644faf10,it ITA,MF,Sporting KC,24,1996,6.7,415,396,19,18,1,53,26,0,0,0,0,0,316,46,53,90,305,13,0,2,374,1,9,7,3,Matches
438,Chris Mavinga\fda36cfb,cd COD,DF,Toronto FC,29,1991,18.6,762,722,40,22,2,111,6,1,0,0,0,0,610,65,87,625,61,35,18,2,663,1,18,12,12,Matches
439,Olivier Mbaizo\f6315619,cm CMR,DF,Philadelphia,23,1997,27.6,1620,1314,306,14,1,180,34,106,3,1,1,0,939,352,329,104,1158,47,289,2,1225,6,17,70,54,Matches
440,John McCarthy\249362e9,us USA,GK,Inter Miami,28,1992,12.7,356,213,143,27,0,36,12,0,0,0,0,0,178,17,161,33,244,0,0,63,250,1,14,4,1,Matches
441,Dax McCarty\b74e58c0,us USA,MF,Nashville,33,1987,22.9,1163,1104,59,55,1,194,36,6,0,0,0,0,886,128,149,229,863,53,3,4,1006,6,10,35,23,Matches
442,Jack McGlynn\e2b8c25c,us USA,MF,Philadelphia,17,2003,7.1,407,383,24,8,1,46,15,12,14,11,2,1,302,34,71,344,49,7,2,0,338,2,3,14,8,Matches
443,Zac McGraw\83129dc7,us USA,DF,Portland Timbers,23,1997,3.1,127,119,8,3,0,14,1,0,0,0,0,0,98,14,15,22,91,7,5,0,108,0,0,4,1,Matches
444,Justin McMaster\7256a113,jm JAM,FWMF,Minnesota Utd,21,1999,1.5,64,63,1,0,0,12,0,4,0,0,0,0,52,6,6,10,49,2,1,0,50,0,1,2,2,Matches
445,Thomas McNamara\ab36595d,us USA,MF,New England,29,1991,21.9,1023,982,41,21,0,154,31,16,11,1,5,0,781,117,125,222,763,19,9,3,885,2,10,25,17,Matches
446,Jesús Medina\7c4628c4,py PAR,FWMF,NYCFC,23,1997,25.0,1045,950,95,12,2,232,55,37,58,35,8,3,676,187,182,868,118,22,23,11,781,4,17,52,43,Matches
447,Álvaro Medrán\31223bcf,es ESP,MF,Chicago Fire,26,1994,25.4,1736,1531,205,94,8,314,90,41,99,30,47,4,1186,188,362,450,1220,32,12,7,1348,4,30,72,38,Matches
448,Jimmy Medranda\6f7ac622,co COL,DFMF,Seattle,26,1994,14.4,676,591,85,4,1,79,27,59,2,1,1,0,375,138,163,545,24,22,79,3,508,5,10,21,24,Matches
449,Haris Medunjanin\de5d5d41,ba BIH,MF,FC Cincinnati,35,1985,17.2,1253,1145,108,65,2,136,74,29,26,16,2,0,902,113,238,1138,82,10,17,3,1081,4,13,21,18,Matches
450,Phelipe Megiolaro\73aaa27d,br BRA,GK,FC Dallas,21,1999,10.3,351,232,119,21,1,32,2,0,0,0,0,0,227,13,111,48,238,1,0,59,263,0,17,4,0,Matches
451,Tim Melia\cc741f50,us USA,GK,Sporting KC,34,1986,28.0,976,707,269,63,1,71,28,0,0,0,0,0,655,44,277,75,765,0,0,117,786,1,20,7,2,Matches
452,Jhegson Méndez\db0c5324,ec ECU,MF,Orlando City,23,1997,13.2,925,873,52,51,0,96,37,2,1,0,0,0,749,75,101,96,805,17,0,2,850,2,7,14,6,Matches
453,Jonathan Mensah\8087e6cb,gh GHA,DF,Columbus Crew,30,1990,28.2,1543,1463,80,67,1,145,59,3,0,0,0,0,1210,131,202,106,1322,65,11,8,1367,5,26,19,14,Matches
454,Justin Meram\ae34c71d,iq IRQ,FWMF,Real Salt Lake,32,1988,15.5,539,505,34,4,1,101,25,44,1,0,0,0,343,104,92,108,360,27,29,1,402,3,18,30,17,Matches
455,Romain Métanire\0fb21da9,mg MAD,DF,Minnesota Utd,30,1990,28.4,1679,1413,266,13,0,153,47,92,0,0,0,0,933,398,348,112,1250,42,253,4,1269,6,28,77,55,Matches
456,Patrick Metcalfe\427e3820,ca CAN,DFMF,Vancouver,22,1998,4.1,162,139,23,1,0,19,2,3,0,0,0,0,114,26,22,13,120,2,22,0,142,0,1,0,1,Matches
457,Nicolás Mezquida\00b629e1,uy URU,MFFW,Colorado Rapids,29,1992,7.3,293,273,20,6,2,48,8,5,9,2,7,0,207,41,45,21,261,5,4,1,227,2,2,12,11,Matches
458,Benji Michel\151ca25f,us USA,FWMF,Orlando City,23,1997,20.8,446,426,20,3,2,102,6,18,3,0,0,0,311,76,59,57,339,17,7,6,358,2,7,12,18,Matches
459,Djordje Mihailovic\83cf9719,us USA,MFFW,CF Montréal,22,1998,31.1,1448,1224,224,63,13,272,78,62,115,43,49,6,974,167,307,196,1169,36,14,19,1063,12,33,57,38,Matches
460,Matko Miljevic\74b76abc,us USA,FWMF,CF Montréal,19,2001,1.6,82,79,3,1,0,16,5,0,1,0,0,0,63,7,12,15,64,0,0,2,68,0,1,5,3,Matches
461,Eric Miller\c0593f5d,us USA,DF,Nashville,28,1993,11.7,523,451,72,3,0,51,7,10,0,0,0,0,322,75,126,39,390,17,69,1,397,3,13,21,13,Matches
462,Kamal Miller\0646bd8a,ca CAN,DF,CF Montréal,23,1997,26.4,1603,1529,74,46,0,172,41,10,0,0,0,0,1277,118,208,1361,166,27,28,8,1409,4,27,37,18,Matches
463,Tyler Miller\7827a6b3,us USA,GK,Minnesota Utd,27,1993,30.0,906,610,296,77,0,57,30,0,0,0,0,0,362,43,501,80,624,2,0,126,577,1,38,14,3,Matches
464,Kamohelo Mokotjo\7832f692,za RSA,MF,FC Cincinnati,29,1991,5.1,335,319,16,15,0,32,7,1,0,0,0,0,295,21,19,34,295,3,1,1,317,0,5,3,2,Matches
465,Kevin Molino\371645ca,tt TRI,FWMF,Columbus Crew,30,1990,6.4,301,283,18,2,1,59,11,9,4,2,1,0,231,39,31,38,242,10,11,0,235,2,2,13,13,Matches
466,Alex Monis\66db9e72,us USA,FW,Chicago Fire,17,2003,0.2,15,15,0,0,0,1,0,0,0,0,0,0,14,1,0,0,15,0,0,0,14,0,0,0,0,Matches
467,Jamiro Monteiro\d384bddd,cv CPV,MFFW,Philadelphia,27,1993,25.5,1219,1091,128,58,7,245,57,50,56,13,33,3,880,107,232,112,1071,15,12,5,977,13,18,52,24,Matches
468,Fredy Montero\bc5b5be5,co COL,FWMF,Seattle,33,1987,16.4,594,574,20,5,3,150,9,19,4,4,0,0,374,102,118,97,453,22,2,1,438,2,14,22,21,Matches
469,Lucas Monzón\312755e2,uy URU,DF,NY Red Bulls,19,2001,0.3,5,5,0,0,0,0,0,0,0,0,0,0,4,1,0,4,1,0,0,0,4,0,0,1,0,Matches
470,Kim Moon-Hwan\6bce7dd8,kr KOR,DF,Los Angeles FC,25,1995,19.8,993,791,202,10,0,101,13,36,9,2,4,3,655,219,119,62,711,29,183,1,829,0,12,23,30,Matches
471,Drew Moor\220cf869,us USA,DF,Colorado Rapids,37,1984,3.4,132,127,5,4,0,11,1,0,0,0,0,0,107,11,14,28,95,8,0,0,120,0,1,1,0,Matches
472,Felipe Mora\f4b0ea46,cl CHI,FW,Portland Timbers,27,1993,22.5,550,503,47,0,4,150,5,9,0,0,0,0,413,90,47,29,467,24,2,5,455,1,4,23,16,Matches
473,Joseph Mora\2af71023,cr CRC,DF,D.C. United,28,1993,17.0,683,514,169,9,0,105,10,23,1,0,1,0,322,167,194,417,52,39,159,4,470,2,18,29,26,Matches
474,Alfredo Morales\ff45add5,us USA,MFDF,NYCFC,30,1990,19.8,1025,1003,22,22,1,146,25,3,0,0,0,0,792,114,119,164,789,38,0,7,884,3,10,25,13,Matches
475,Maximiliano Moralez\f99f37fc,ar ARG,MFFW,NYCFC,33,1987,26.5,1654,1437,217,88,11,247,86,70,76,46,17,3,963,226,465,246,1324,38,20,18,1234,9,27,68,53,Matches
476,Steven Moreira\f10983ae,fr FRA,DF,Columbus Crew,26,1994,5.8,313,260,53,5,0,40,9,21,0,0,0,0,187,70,56,17,240,5,48,1,251,1,6,12,14,Matches
477,Junior Moreno\5dcb4ac4,ve VEN,MF,D.C. United,27,1993,23.8,954,930,24,18,4,149,37,5,0,0,0,0,663,130,161,126,759,54,5,2,814,3,10,27,14,Matches
478,Marcelino Moreno\058c938c,ar ARG,MFFW,Atlanta Utd,26,1994,28.7,1433,1332,101,38,11,280,67,59,34,10,17,2,1069,154,210,91,1285,20,26,6,1178,11,21,57,31,Matches
479,Santiago Moreno\3261d0e4,co COL,FWMF,Portland Timbers,20,2000,3.9,175,172,3,0,1,37,7,3,2,2,0,0,132,14,29,11,156,2,1,0,141,0,2,12,5,Matches
480,Ashtone Morgan\caece619,ca CAN,DF,Real Salt Lake,29,1991,4.2,190,155,35,0,0,15,3,3,0,0,0,0,108,48,34,119,22,12,35,0,145,0,5,9,7,Matches
481,Lewis Morgan\b675e328,sct SCO,FWDF,Inter Miami,24,1996,31.3,1138,936,202,41,2,190,93,117,104,28,51,9,717,151,270,341,709,18,56,3,797,6,20,36,47,Matches
482,Jordan Morris\bd298d0d,us USA,FWMF,Seattle,26,1994,0.8,22,21,1,0,0,2,0,2,0,0,0,0,16,2,4,4,14,2,1,0,13,0,0,2,0,Matches
483,Justin Morrow\0bee5512,us USA,DF,Toronto FC,33,1987,10.9,470,417,53,6,0,57,3,6,0,0,0,0,344,69,57,284,115,18,47,0,393,0,7,11,14,Matches
484,Kyle Morton\3f394ec5,us USA,GK,Houston Dynamo,26,1994,1.0,33,23,10,1,0,3,0,0,0,0,0,0,17,3,13,0,22,0,0,9,21,0,1,0,2,Matches
485,João Moutinho\a0aee24e,pt POR,DF,Orlando City,23,1998,14.4,1062,923,139,16,0,71,27,38,2,1,1,0,700,134,228,853,51,29,121,1,860,1,17,34,14,Matches
486,Chris Mueller\a5334099,us USA,FWMF,Orlando City,24,1996,18.2,702,668,34,10,3,132,28,38,19,11,7,0,513,100,89,84,581,14,5,4,558,2,16,27,15,Matches
487,Hany Mukhtar\87fe8526,de GER,FWMF,Nashville,25,1995,27.7,1124,910,214,64,6,232,48,59,102,39,52,5,758,99,267,143,947,15,2,12,847,9,12,43,23,Matches
488,Patrick Mullins\a03a84d3,us USA,FWMF,Toronto FC,28,1992,8.9,190,175,15,0,1,49,2,2,0,0,0,0,120,42,28,105,46,10,0,13,138,3,2,11,10,Matches
489,Jake Mulraney\0f04858e,ie IRL,FWDF,Atlanta Utd,24,1996,12.5,491,429,62,14,1,62,17,40,16,5,6,1,342,69,80,335,99,15,32,3,391,1,10,12,7,Matches
490,Eddie Munjoma\0e1f6ffa,us USA,DF,FC Dallas,22,1998,5.2,252,211,41,3,0,51,13,13,0,0,0,0,140,57,55,34,163,12,38,0,195,3,7,7,5,Matches
491,Daniel Musovski\925a2703,us USA,FWMF,Los Angeles FC,25,1995,7.9,138,134,4,0,1,43,2,2,0,0,0,0,84,38,16,28,92,3,0,2,106,0,3,8,4,Matches
492,Alex Muyl\2c1025bf,us USA,MFFW,Nashville,25,1995,17.1,585,556,29,8,3,130,14,20,2,0,0,1,379,110,96,102,425,23,19,4,455,1,13,21,30,Matches
493,Darlington Nagbe\6219c704,us USA,MF,Columbus Crew,30,1990,32.3,1723,1692,31,30,1,345,32,3,1,0,1,0,1501,129,93,51,1603,42,0,9,1621,1,10,26,13,Matches
494,Andy Najar\f8280175,hn HON,DF,D.C. United,27,1993,21.3,1133,1016,117,33,2,154,37,17,0,0,0,0,766,165,202,89,901,32,84,5,921,2,23,45,24,Matches
495,Younes Namli\1a672e2d,dk DEN,MFFW,Colorado Rapids,26,1994,5.9,276,266,10,2,2,75,5,7,0,0,0,0,194,44,38,220,43,4,7,0,218,0,3,12,8,Matches
496,Nani\15e9c7e6,pt POR,FWMF,Orlando City,34,1986,20.3,1054,934,120,50,3,217,36,69,47,13,20,2,669,181,204,141,838,39,16,8,780,3,12,42,30,Matches
497,Federico Navarro\61c628be,ar ARG,MF,Chicago Fire,20,2000,10.8,613,604,9,8,1,86,16,4,0,0,0,0,480,60,73,113,468,21,1,5,527,1,4,23,11,Matches
498,Miguel Navarro\3fbff39a,ve VEN,DF,Chicago Fire,21,1999,24.7,1254,987,267,27,1,141,23,67,0,0,0,0,696,265,293,864,80,49,240,3,939,7,21,51,40,Matches
499,Dylan Nealis\24f4dd87,us USA,DF,Nashville,22,1998,1.7,82,70,12,0,0,12,0,3,0,0,0,0,60,13,9,7,61,1,12,0,68,0,0,4,1,Matches
500,Sean Nealis\8c1b17b3,us USA,DF,NY Red Bulls,24,1997,27.0,1078,1018,60,45,0,150,15,0,0,0,0,0,673,143,262,242,629,110,13,8,859,2,28,13,17,Matches
501,Jayden Nelson\92305a81,ca CAN,FWMF,Toronto FC,18,2002,2.8,111,108,3,1,0,21,4,3,1,0,0,0,89,9,13,11,97,1,1,0,89,0,1,6,6,Matches
502,John Nelson\df8c4d49,us USA,DF,FC Dallas,22,1998,6.2,254,213,41,6,0,37,5,15,0,0,0,0,168,53,33,172,40,5,35,0,203,0,5,14,8,Matches
503,Michael Nelson\f4a12161,us USA,GK,Houston Dynamo,25,1995,11.0,245,150,95,11,0,8,2,0,0,0,0,0,152,11,82,25,173,1,0,39,183,0,9,3,0,Matches
504,Jake Nerwinski\2b5801d0,us USA,DF,Vancouver,26,1994,19.1,893,748,145,20,0,100,12,11,0,0,0,0,546,173,174,113,584,48,125,9,746,3,15,28,11,Matches
505,Michee Ngalina\9837830f,cd COD,FW,Los Angeles FC,20,2000,0.6,19,17,2,0,0,3,1,1,0,0,0,0,12,5,2,2,12,1,2,1,15,0,0,0,1,Matches
506,Jarosław Niezgoda\60c659b6,pl POL,FW,Portland Timbers,25,1995,2.9,63,59,4,0,0,17,1,0,0,0,0,0,33,25,5,19,33,5,0,0,47,0,0,4,1,Matches
507,Chinonso Nnamdi Offor\dc590664,ng NGA,FW,Chicago Fire,20,2000,14.7,311,287,24,1,0,126,0,6,0,0,0,0,165,95,51,31,173,29,0,27,207,1,3,12,21,Matches
508,Moses Nyeman\09d33255,us USA,MF,D.C. United,17,2003,8.9,371,370,1,1,1,98,15,3,0,0,0,0,265,53,53,46,309,11,0,3,299,0,11,14,12,Matches
509,Shane O'Neill\a62a56b4,us USA,DF,Seattle,27,1993,20.6,896,878,18,11,0,97,29,0,0,0,0,0,728,49,119,70,760,39,7,1,823,0,15,11,5,Matches
510,Jáder Obrian\1471b2a8,co COL,FW,FC Dallas,25,1995,24.2,511,489,22,3,0,145,5,29,2,1,0,0,365,103,43,76,374,22,16,12,362,5,8,30,25,Matches
511,David Ochoa\dba6b279,us USA,GK,Real Salt Lake,20,2001,25.0,778,472,306,65,0,28,17,0,0,0,0,0,258,30,490,100,516,0,0,94,489,1,19,9,0,Matches
512,Chris Odoi-Atsem\375ec69e,us USA,DF,D.C. United,25,1995,4.2,134,115,19,0,0,10,3,7,0,0,0,0,70,28,36,5,99,9,19,1,92,0,5,5,5,Matches
513,Noble Okello\6bc16162,ca CAN,MF,Toronto FC,20,2000,9.5,515,505,10,10,0,63,9,3,0,0,0,0,437,35,43,41,449,17,0,1,449,2,6,10,9,Matches
514,Wyatt Omsberg\cd44ba68,us USA,DF,Chicago Fire,25,1995,8.4,347,338,9,9,0,56,6,1,0,0,0,0,245,26,76,38,268,24,0,2,275,0,6,7,4,Matches
515,Kwadwo Opoku\226a288e,gh GHA,FW,Los Angeles FC,19,2001,2.8,58,53,5,0,1,17,2,1,0,0,0,0,41,7,10,38,9,3,4,1,51,0,0,1,1,Matches
516,Arquimides Ordonez\8941d9b2,us USA,FWDF,FC Cincinnati,17,2003,0.4,23,22,1,0,0,6,1,3,0,0,0,0,21,1,1,3,19,0,1,0,21,0,1,0,0,Matches
517,Jonathan Osorio\70106ff6,ca CAN,MFFW,Toronto FC,28,1992,18.3,987,929,58,18,1,148,10,18,10,7,1,0,805,116,66,110,818,22,27,4,854,4,14,33,21,Matches
518,Leonard Owusu\a06c6c8a,gh GHA,MF,Vancouver,23,1997,11.8,441,425,16,9,0,87,22,4,7,4,2,0,331,38,72,36,382,9,0,3,365,4,6,11,11,Matches
519,Diego Palacios\6ec37f2e,ec ECU,DFMF,Los Angeles FC,21,1999,19.5,1123,952,171,20,2,130,22,48,3,0,2,0,762,215,146,829,97,32,148,4,941,2,19,35,33,Matches
520,James Pantemis\901408ac,ca CAN,GK,CF Montréal,23,1997,18.0,512,364,148,32,0,36,4,0,0,0,0,0,357,15,140,285,135,0,0,83,411,0,15,7,3,Matches
521,Cristhian Paredes\0d8a2551,py PAR,MF,Portland Timbers,22,1998,13.2,467,458,9,9,1,100,7,2,0,0,0,0,328,76,63,62,376,13,0,7,371,1,12,14,15,Matches
522,Kevin Paredes\5c50fdbc,us USA,DFFW,D.C. United,17,2003,17.1,685,584,101,6,1,94,13,27,5,0,1,0,433,165,87,517,54,19,90,2,535,4,15,28,28,Matches
523,Isaiah Parente\6dbc74d6,us USA,MFFW,Columbus Crew,20,2000,2.4,146,143,3,2,0,33,4,0,1,1,0,0,112,17,17,22,118,4,0,0,124,0,5,4,2,Matches
524,Tim Parker\4988a44d,us USA,DF,Houston Dynamo,27,1993,34.0,1414,1347,67,62,2,139,48,7,0,0,0,0,1039,118,257,226,1068,80,5,6,1199,6,38,28,7,Matches
525,Keaton Parks\77986763,us USA,MF,NYCFC,23,1997,27.1,1494,1467,27,23,1,274,32,14,0,0,0,0,1193,153,148,153,1253,46,4,13,1297,1,21,41,19,Matches
526,Tyler Pasher\3a7bec1b,ca CAN,FW,Houston Dynamo,26,1994,9.4,351,311,40,8,2,56,24,31,26,16,8,0,245,51,55,275,63,5,6,1,230,1,12,24,15,Matches
527,Alexandre Pato\7dd83c7d,br BRA,FWMF,Orlando City,31,1989,1.2,29,28,1,1,0,5,1,0,0,0,0,0,21,5,3,5,22,1,0,1,20,0,1,4,0,Matches
528,João Paulo Mior\b96aa1d6,br BRA,MF,Seattle,29,1991,28.2,2026,1728,298,180,3,283,102,55,109,37,56,4,1255,224,547,382,1546,51,9,19,1589,9,43,69,27,Matches
529,Jason Pendant\22fe9049,fr FRA,DF,NY Red Bulls,23,1997,0.1,23,18,5,0,0,2,0,0,0,0,0,0,11,6,6,12,3,3,5,0,17,0,1,1,1,Matches
530,Joshua Penn\29c8decb,us USA,FW,Inter Miami,20,2000,0.2,9,9,0,0,0,3,1,0,0,0,0,0,5,3,1,8,0,0,0,0,6,0,0,0,0,Matches
531,Ricardo Pepi\a2b1ed42,us USA,FW,FC Dallas,18,2003,23.2,536,480,56,3,3,118,6,11,0,0,0,0,396,94,46,80,412,22,2,5,423,2,10,14,24,Matches
532,Andrés Perea\7e1dbecf,us USA,MFFW,Orlando City,20,2000,19.3,931,915,16,14,2,164,33,3,2,0,2,0,773,70,88,160,713,34,0,3,821,0,12,25,14,Matches
533,Daniel Pereira\b8862e65,ve VEN,MF,Austin FC,20,2000,17.3,849,829,20,13,1,118,25,5,0,0,0,0,695,76,78,76,751,10,6,3,762,3,11,21,8,Matches
534,Mauricio Pereyra\f45eb18d,uy URU,MF,Orlando City,30,1990,24.0,1433,1339,94,40,11,264,49,21,49,17,21,3,1035,180,218,144,1241,25,2,7,1173,7,15,49,28,Matches
535,Adrien Perez\298a167b,us USA,FWMF,D.C. United,25,1995,9.7,305,289,16,0,0,79,6,22,2,0,1,0,200,57,48,227,45,10,11,2,223,1,8,10,14,Matches
536,Jonathan Perez\41e57408,us USA,FWDF,LA Galaxy,18,2003,0.2,16,16,0,0,0,6,0,2,0,0,0,0,12,1,3,11,4,1,0,0,13,0,0,1,0,Matches
537,Manny Perez\27162b95,us USA,FWMF,Austin FC,21,1999,4.2,70,58,12,0,0,15,1,1,0,0,0,0,50,11,9,4,55,4,4,1,56,0,2,1,3,Matches
538,Jordan Perruzza\edc8791f,ca CAN,FW,Toronto FC,20,2001,1.6,36,35,1,0,0,10,0,1,0,0,0,0,26,7,3,28,4,1,1,0,31,0,0,2,0,Matches
539,Tom Pettersson\c1268aa3,se SWE,DF,FC Cincinnati,30,1990,4.0,151,150,1,1,0,9,3,0,0,0,0,0,122,12,17,120,26,5,0,0,136,1,1,3,1,Matches
540,Fafà Picault\dbaa10c0,us USA,FWMF,Houston Dynamo,29,1991,27.3,813,779,34,0,4,182,25,83,0,0,0,0,496,159,158,130,556,44,23,8,543,5,20,31,44,Matches
541,Samuel Piette\bc33c73b,ca CAN,MF,CF Montréal,26,1994,19.0,1039,1020,19,17,1,166,43,3,2,0,2,0,860,64,115,170,831,21,0,2,929,2,4,25,12,Matches
542,Mauricio Pineda\e0c17cde,us USA,DFMF,Chicago Fire,23,1997,26.7,1226,1176,50,46,2,163,37,5,2,1,0,1,994,81,151,193,976,31,2,8,1085,2,13,19,16,Matches
543,Rodrigo Piñeiro\d2a78b5e,uy URU,MF,Nashville,21,1999,0.1,15,15,0,0,0,2,0,1,0,0,0,0,10,1,4,1,14,0,0,0,8,0,0,0,3,Matches
544,Donovan Pines\7bd25363,us USA,DF,D.C. United,22,1998,15.4,658,609,49,20,0,98,14,1,0,0,0,0,444,77,137,191,353,39,29,3,515,1,21,21,9,Matches
545,Rodolfo Pizarro\4b49ed54,mx MEX,FWMF,Inter Miami,26,1994,18.8,703,687,16,8,2,161,16,11,0,0,0,0,520,95,88,131,547,9,5,4,583,6,7,25,25,Matches
546,Tomas Pochettino\fb36aa6b,ar ARG,MFFW,Austin FC,24,1996,24.7,989,928,61,24,2,147,44,50,22,9,8,0,674,121,194,20,934,11,14,4,751,6,14,47,31,Matches
547,Andy Polo\d886b9b9,pe PER,FWMF,Portland Timbers,26,1994,2.0,78,72,6,1,0,12,2,2,3,2,0,0,69,6,3,10,66,1,1,0,71,0,2,4,0,Matches
548,Matt Polster\d1d418f8,us USA,MF,New England,27,1993,25.3,1427,1391,36,26,0,237,42,7,0,0,0,0,1200,118,109,157,1177,41,9,9,1298,3,14,26,18,Matches
549,Paxton Pomykal\c1f0fb45,us USA,FWMF,FC Dallas,21,1999,16.8,593,572,21,6,0,132,19,39,4,0,0,0,438,77,78,414,140,15,11,3,447,1,13,22,26,Matches
550,Justin Portillo\b7aa9657,us USA,MF,Real Salt Lake,28,1992,0.2,8,7,1,1,0,1,0,0,0,0,0,0,6,2,0,1,6,0,0,0,6,0,0,1,0,Matches
551,Noah Powder\503561e4,tt TRI,DF,Real Salt Lake,22,1998,3.2,185,158,27,2,0,24,7,9,1,1,0,0,125,26,34,125,27,8,24,0,149,0,3,10,4,Matches
552,Alvas Powell\2f91124d,jm JAM,DF,Philadelphia,26,1994,3.4,121,95,26,0,0,2,4,7,0,0,0,0,54,25,42,10,82,3,26,0,73,0,3,6,5,Matches
553,Alejandro Pozuelo\5e1280ff,es ESP,MFFW,Toronto FC,29,1991,15.0,1089,1000,89,30,5,222,12,35,23,2,11,0,926,81,82,475,589,4,13,3,912,5,8,54,25,Matches
554,Jack Price\6217c92d,eng ENG,MF,Colorado Rapids,28,1992,28.1,1806,1545,261,120,4,200,156,46,133,62,56,8,1210,161,435,81,1668,38,7,3,1519,9,31,37,14,Matches
555,Ralph Priso-Mbongue\acb3e899,ca CAN,MF,Toronto FC,18,2002,6.3,320,316,4,3,1,70,9,1,0,0,0,0,272,24,24,254,50,9,1,0,267,0,7,15,5,Matches
556,Kacper Przybyłko\4c53a714,pl POL,FW,Philadelphia,27,1993,29.5,778,739,39,0,2,228,14,26,0,0,0,0,469,175,134,170,455,75,1,13,565,4,15,35,32,Matches
557,Alan Pulido\b3085df7,mx MEX,FW,Sporting KC,29,1991,16.1,501,467,34,3,4,136,13,14,0,0,0,0,411,52,38,41,443,9,1,4,426,1,3,14,19,Matches
558,John Pulskamp\6b306c92,us USA,GK,Sporting KC,19,2001,6.0,144,96,48,13,0,14,4,0,0,0,0,0,70,6,68,12,98,0,0,19,101,0,5,4,2,Matches
559,Roberto Punčec\a97afc61,hr CRO,DF,Sporting KC,29,1991,1.4,83,80,3,3,0,12,1,0,0,0,0,0,62,7,14,22,55,4,0,0,74,0,1,5,0,Matches
560,Andrew Putna\5ba8a3f3,us USA,GK,Real Salt Lake,26,1994,2.5,72,43,29,3,0,9,1,0,0,0,0,0,31,0,41,2,59,0,0,11,47,0,1,1,0,Matches
561,Álvaro Quezada\621a4365,us USA,DF,Los Angeles FC,21,1999,0.2,17,13,4,0,0,1,0,1,0,0,0,0,10,6,1,1,12,0,4,0,14,0,0,0,0,Matches
562,Facundo Quignon\5b33b84c,ar ARG,MF,FC Dallas,27,1993,14.8,866,829,37,35,1,138,15,3,0,0,0,0,716,63,87,708,109,33,1,3,756,1,4,35,14,Matches
563,Darwin Quintero\0cc00553,co COL,MFFW,Houston Dynamo,33,1987,11.3,589,479,110,28,7,93,53,25,62,14,23,11,350,97,142,60,503,7,14,2,403,5,8,30,31,Matches
564,Romell Quioto\122e850d,hn HON,FW,CF Montréal,29,1991,13.7,324,306,18,1,1,94,6,18,0,0,0,0,258,32,34,55,253,9,3,2,250,0,7,13,11,Matches
565,Kaveh Rad\ec7cb356,us USA,DF,Sporting KC,19,2001,2.7,124,122,2,2,0,22,6,1,0,0,0,0,99,7,18,15,101,6,0,0,112,0,3,1,1,Matches
566,Jukka Raitala\67b054d1,fi FIN,DF,Minnesota Utd,32,1988,6.0,243,231,12,8,0,36,10,2,0,0,0,0,182,26,35,176,53,6,4,0,209,1,2,5,2,Matches
567,Christian Ramirez\316d5521,us USA,FW,Houston Dynamo,29,1991,1.0,24,20,4,0,1,6,1,0,0,0,0,0,17,5,2,2,21,0,0,1,17,0,2,2,2,Matches
568,Ryan Raposo\f006a9b3,ca CAN,MFFW,Vancouver,21,1999,4.2,153,134,19,9,1,19,9,11,7,2,5,0,94,31,28,16,125,7,2,1,106,0,5,11,5,Matches
