Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
133,Russell Canouse\ec730d9a,us USA,MF,D.C. United,25,1995,19.0,612,760,80.5,12132,3202,231,275,84.0,277,319,86.8,96,140,68.6,2,0.2,+1.8,5,56,7,0,68,Matches
134,Nathan Cardoso\d4438745,br BRA,DF,San Jose,25,1995,19.2,850,988,86.0,19886,5085,183,214,85.5,453,488,92.8,206,262,78.6,0,0.4,-0.4,3,34,2,0,43,Matches
135,Antonio Carlos\949fe1e8,br BRA,DF,Orlando City,27,1993,26.8,1225,1380,88.8,28350,10223,314,338,92.9,625,665,94.0,278,358,77.7,0,0.2,-0.2,3,75,5,0,74,Matches
136,Wikelman Carmona\cab97dd2,ve VEN,MFFW,NY Red Bulls,17,2003,13.7,270,385,70.1,4521,1432,134,165,81.2,95,121,78.5,28,58,48.3,1,2.0,-1.0,23,29,15,2,42,Matches
137,Julián Carranza\3e9ae1db,ar ARG,FWMF,Inter Miami,20,2000,8.2,143,181,79.0,1877,250,100,119,84.0,26,38,68.4,8,8,100.0,0,0.6,-0.6,4,2,3,0,7,Matches
138,Adalberto Carrasquilla\f087912d,pa PAN,MF,Houston Dynamo,22,1998,6.2,231,293,78.8,4356,995,99,115,86.1,100,120,83.3,29,46,63.0,0,0.4,-0.4,3,26,3,0,31,Matches
139,Javier Casas\2ed8d81b,us USA,MF,Chicago Fire,17,2003,0.6,25,31,80.6,511,60,5,8,62.5,16,17,94.1,2,3,66.7,0,0.0,0.0,0,1,0,0,1,Matches
140,Julio Cascante\cc120b4f,cr CRC,DF,Austin FC,27,1993,26.8,1280,1414,90.5,28455,9810,300,333,90.1,739,782,94.5,232,275,84.4,1,0.4,+0.6,6,77,2,0,68,Matches
141,Cristian Cásseres Jr.\f86fe8c1,ve VEN,MFFW,NY Red Bulls,21,2000,22.9,610,881,69.2,9740,2970,340,419,81.1,189,263,71.9,63,129,48.8,3,3.5,-0.5,24,63,23,10,84,Matches
142,Robert Castellanos\e620dcbb,us USA,DF,Nashville,22,1998,1.0,50,53,94.3,1168,235,9,9,100.0,31,31,100.0,10,13,76.9,0,0.0,0.0,0,0,0,0,0,Matches
143,Valentín Castellanos\da76bab4,ar ARG,FW,NYCFC,22,1998,30.5,527,784,67.2,7437,1589,311,414,75.1,163,241,67.6,24,47,51.1,8,4.5,+3.5,38,31,30,1,60,Matches
144,Edgar Castillo\3cdde01b,us USA,DF,FC Cincinnati,34,1986,10.8,399,485,82.3,6102,2620,227,244,93.0,129,151,85.4,27,63,42.9,0,0.2,-0.2,7,25,3,0,29,Matches
145,Juan Castillo\bd538c54,us USA,MF,Houston Dynamo,16,2004,0.1,5,5,100.0,66,0,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
146,Lucas Cavallini\dd8de641,ca CAN,FW,Vancouver,28,1992,13.7,201,293,68.6,3283,439,114,150,76.0,62,93,66.7,19,29,65.5,1,0.8,+0.2,7,14,5,1,11,Matches
147,Darwin Cerén\a58de3f0,sv SLV,MF,Houston Dynamo,31,1989,13.4,508,616,82.5,11574,3134,160,182,87.9,227,258,88.0,115,161,71.4,1,0.6,+0.4,12,51,7,4,45,Matches
148,Edwin Cerrillo\bd060315,us USA,MF,FC Dallas,20,2000,15.4,790,888,89.0,14314,3659,344,360,95.6,328,361,90.9,96,132,72.7,0,0.6,-0.6,9,45,1,0,44,Matches
149,Maikel Chang\04cc9edd,cu CUB,DFMF,Real Salt Lake,29,1991,12.1,397,565,70.3,7290,2347,177,216,81.9,174,229,76.0,42,93,45.2,1,2.0,-1.0,25,18,31,19,53,Matches
150,Maxime Chanot\ca366055,lu LUX,DF,NYCFC,31,1989,28.9,1113,1290,86.3,23793,7852,297,326,91.1,626,666,94.0,181,277,65.3,0,0.0,0.0,2,51,4,0,59,Matches
151,Jay Chapman\3bb4d381,ca CAN,MFFW,Inter Miami,27,1994,13.2,539,621,86.8,9917,2721,244,262,93.1,224,255,87.8,62,86,72.1,1,0.5,+0.5,9,58,14,6,52,Matches
152,Diego Chará\6260cc9d,co COL,MF,Portland Timbers,34,1986,27.2,1308,1488,87.9,26674,9276,455,505,90.1,622,672,92.6,213,277,76.9,1,1.9,-0.9,27,162,25,2,163,Matches
153,Yimmi Chará\9df9baab,co COL,FWMF,Portland Timbers,29,1991,25.7,983,1203,81.7,17035,5158,484,548,88.3,381,439,86.8,105,174,60.3,5,5.7,-0.7,67,76,43,6,121,Matches
154,Justin Che\3c569f37,us USA,DF,FC Dallas,17,2003,11.3,456,603,75.6,8052,3090,219,248,88.3,177,226,78.3,49,105,46.7,3,1.6,+1.4,12,34,15,10,42,Matches
155,Mathieu Choiniere\017459bb,ca CAN,DF,CF Montréal,21,1999,22.0,980,1182,82.9,15660,4995,525,584,89.9,392,456,86.0,53,94,56.4,0,1.8,-1.8,17,58,20,7,91,Matches
156,Léo Chú\d88ebbe9,br BRA,FWMF,Seattle,20,2000,1.7,33,43,76.7,462,227,19,23,82.6,12,15,80.0,1,3,33.3,1,1.3,-0.3,3,1,3,0,8,Matches
157,José Cifuentes\8c8c07a7,ec ECU,MF,Los Angeles FC,21,1999,25.7,942,1182,79.7,15765,4936,470,549,85.6,373,442,84.4,73,129,56.6,5,6.5,-1.5,53,101,50,6,137,Matches
158,Abdoulaye Cissoko\52a6ef30,fr FRA,DF,Seattle,21,1999,10.7,352,402,87.6,6743,2297,138,150,92.0,169,183,92.3,40,62,64.5,0,0.0,0.0,0,17,1,0,17,Matches
159,Caden Clark\6e327d0d,us USA,MFFW,NY Red Bulls,17,2003,16.7,326,467,69.8,5229,1858,181,221,81.9,100,147,68.0,32,72,44.4,3,2.1,+0.9,21,34,25,8,54,Matches
160,Steve Clark\ed6320b7,us USA,GK,Portland Timbers,34,1986,23.3,543,744,73.0,16492,10487,96,98,98.0,222,223,99.6,218,414,52.7,0,0.0,0.0,0,5,0,0,0,Matches
161,Stefan Cleveland\873fdbdf,us USA,GK,Seattle,26,1994,15.0,371,497,74.6,10281,6160,79,79,100.0,150,153,98.0,131,252,52.0,0,0.0,0.0,0,3,1,0,0,Matches
162,Elliot Collier\5804f03b,nz NZL,FWMF,Chicago Fire,25,1995,3.7,75,112,67.0,1159,319,47,55,85.5,14,30,46.7,9,15,60.0,0,0.1,-0.1,2,3,2,2,8,Matches
163,Jackson Conway\1cfa6e1a,us USA,FWMF,Atlanta Utd,19,2001,2.7,21,36,58.3,320,41,7,11,63.6,11,17,64.7,1,5,20.0,0,0.1,-0.1,1,3,1,0,2,Matches
164,Derek Cornelius\577744b8,ca CAN,DFFW,Vancouver,23,1997,1.6,51,61,83.6,1098,357,12,15,80.0,29,31,93.5,10,15,66.7,0,0.0,0.0,0,2,0,0,2,Matches
165,Joe Corona\470cd24b,us USA,MF,Houston Dynamo,30,1990,19.2,799,950,84.1,14883,3824,371,414,89.6,307,352,87.2,109,148,73.6,1,1.1,-0.1,26,83,9,3,66,Matches
166,Carlos Coronel\5c07e176,br BRA,GK,NY Red Bulls,24,1996,34.0,513,928,55.3,18204,12325,69,72,95.8,198,205,96.6,246,650,37.8,0,0.2,-0.2,1,23,1,0,0,Matches
167,Séga Coulibaly\dab9537e,fr FRA,DF,LA Galaxy,24,1996,15.8,855,970,88.1,19185,5262,211,231,91.3,461,487,94.7,176,237,74.3,0,0.0,0.0,1,52,1,0,50,Matches
168,Cade Cowell\f8e95f87,us USA,FWMF,San Jose,17,2003,18.6,249,359,69.4,3848,984,137,166,82.5,78,111,70.3,19,42,45.2,5,3.3,+1.7,23,14,13,7,23,Matches
169,Maxime Crépeau\ea42e480,ca CAN,GK,Vancouver,26,1994,27.0,604,926,65.2,21585,13934,40,41,97.6,246,246,100.0,318,639,49.8,0,0.0,0.0,0,7,0,0,0,Matches
170,Daniel Crisostomo\33fdd2aa,us USA,MF,Los Angeles FC,24,1997,4.4,143,166,86.1,2446,764,75,82,91.5,46,55,83.6,18,22,81.8,0,0.0,0.0,1,15,1,0,21,Matches
171,Cody Cropper\aa133046,us USA,GK,FC Cincinnati,27,1993,1.0,25,34,73.5,555,260,7,7,100.0,14,15,93.3,4,12,33.3,0,0.0,0.0,0,0,0,0,0,Matches
172,Allan Cruz\030105a5,cr CRC,MF,FC Cincinnati,24,1996,18.3,616,726,84.8,11097,2432,279,302,92.4,257,286,89.9,67,103,65.0,0,0.7,-0.7,10,39,5,1,42,Matches
173,Cristián Dajome\a065e877,co COL,FWDF,Vancouver,27,1994,29.7,709,984,72.1,12851,3831,328,410,80.0,267,359,74.4,96,155,61.9,4,5.2,-1.2,35,70,30,11,94,Matches
174,Jürgen Damm\bbf8bf7a,mx MEX,FWDF,Atlanta Utd,28,1992,1.8,64,94,68.1,1073,273,43,48,89.6,12,16,75.0,9,24,37.5,0,0.5,-0.5,6,3,8,6,7,Matches
175,Jesús Daniel Bueno\b5687b08,ve VEN,MF,Philadelphia,21,1999,0.3,15,17,88.2,357,65,4,4,100.0,6,6,100.0,4,6,66.7,0,0.1,-0.1,2,1,1,1,1,Matches
176,Mario Daniel Vega\6904a59a,ar ARG,GK,San Jose,36,1984,1.0,34,38,89.5,929,381,4,4,100.0,23,23,100.0,7,11,63.6,0,0.0,0.0,0,0,0,0,0,Matches
177,Abu Danladi\507383d1,gh GHA,FWMF,Nashville,25,1995,1.1,27,38,71.1,472,157,11,11,100.0,13,16,81.3,2,5,40.0,0,0.1,-0.1,3,2,5,3,3,Matches
178,Toni Datković\0893e14b,hr CRO,DF,Real Salt Lake,27,1993,6.5,215,270,79.6,4891,1668,45,47,95.7,126,143,88.1,41,73,56.2,0,0.1,-0.1,1,13,1,0,18,Matches
179,Jake Davis\79d3a503,us USA,MF,Sporting KC,19,2002,0.0,,,,,,,,,,,,,,,0,,,,,,,,Matches
180,Sean Davis\cb75cac9,us USA,MF,NY Red Bulls,27,1993,34.0,1214,1574,77.1,22412,8108,513,606,84.7,512,605,84.6,158,293,53.9,0,3.3,-3.3,42,220,27,1,190,Matches
181,Matheus Davó\e48e1310,br BRA,FWMF,Philadelphia,21,1999,0.2,1,2,50.0,11,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
182,Alex DeJohn\2a6c024c,us USA,DF,Atlanta Utd,29,1991,1.4,49,62,79.0,1128,474,9,11,81.8,31,34,91.2,9,17,52.9,0,0.0,0.0,0,3,1,0,6,Matches
183,A.J. DeLaGarza\171b3c37,gu GUM,DF,New England,33,1987,5.6,185,233,79.4,3332,1340,69,78,88.5,92,110,83.6,18,35,51.4,0,0.7,-0.7,3,8,5,3,18,Matches
184,Jordy Delem\12e3a5f4,mq MTQ,MFDF,Seattle,27,1993,0.4,11,15,73.3,166,28,7,7,100.0,3,5,60.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0,Matches
185,Nick DeLeon\21490b0d,us USA,MFFW,Toronto FC,30,1990,7.0,167,208,80.3,2591,603,91,100,91.0,54,69,78.3,12,24,50.0,0,0.1,-0.1,2,13,5,1,12,Matches
186,Marky Delgado\7f6a25b7,us USA,MFFW,Toronto FC,25,1995,26.3,1361,1644,82.8,23223,8238,688,778,88.4,500,578,86.5,145,223,65.0,0,2.9,-2.9,35,168,36,5,161,Matches
187,Nick DePuy\ba7b4e67,us USA,DF,LA Galaxy,26,1994,20.7,1043,1193,87.4,22807,7250,270,293,92.2,596,637,93.6,176,254,69.3,1,0.7,+0.3,4,42,0,0,57,Matches
188,Silvester van der Water\5d83500d,nl NED,FWMF,Orlando City,24,1996,10.9,266,364,73.1,5597,1743,111,130,85.4,89,125,71.2,62,95,65.3,2,2.8,-0.8,20,29,24,5,51,Matches
189,Joey DeZart\9d7142a6,us USA,MF,Orlando City,22,1998,6.3,258,285,90.5,4568,1078,115,122,94.3,118,131,90.1,22,28,78.6,0,0.0,0.0,1,20,1,0,17,Matches
190,Amadou Dia\1650e261,us USA,DF,Sporting KC,27,1993,1.2,53,66,80.3,859,331,24,28,85.7,27,29,93.1,1,7,14.3,0,0.0,0.0,0,3,0,0,2,Matches
191,Youba Diarra\d61759ec,ml MLI,MF,NY Red Bulls,22,1998,1.4,64,89,71.9,1248,376,28,30,93.3,25,37,67.6,11,19,57.9,0,0.0,0.0,0,10,1,0,9,Matches
192,Luis Díaz\1c9838aa,cr CRC,FW,Columbus Crew,22,1998,10.9,167,248,67.3,2868,753,88,108,81.5,60,92,65.2,15,33,45.5,0,1.4,-1.4,9,9,9,4,19,Matches
193,Bakaye Dibassy\247accfd,ml MLI,DF,Minnesota Utd,31,1989,25.9,890,1022,87.1,18798,5768,275,302,91.1,446,480,92.9,159,225,70.7,0,0.7,-0.7,4,66,3,1,48,Matches
194,Daryl Dike\d4cfc93c,us USA,FW,Orlando City,20,2000,14.7,151,203,74.4,2248,290,83,101,82.2,48,60,80.0,11,22,50.0,1,0.6,+0.4,5,5,2,0,7,Matches
195,Clément Diop\0d5c0218,sn SEN,GK,CF Montréal,27,1993,8.0,224,263,85.2,5839,3474,56,57,98.2,90,91,98.9,71,108,65.7,0,0.0,0.0,0,3,0,0,0,Matches
196,Moussa Djitte\627b570a,sn SEN,FW,Austin FC,21,1999,6.7,121,147,82.3,1871,455,68,77,88.3,43,55,78.2,6,7,85.7,0,1.1,-1.1,10,8,12,1,25,Matches
197,Ethan Dobbelaere\1e772b7c,us USA,DFMF,Seattle,18,2002,2.0,35,54,64.8,484,252,18,26,69.2,14,21,66.7,0,2,0.0,0,0.1,-0.1,2,1,2,2,2,Matches
198,Cecilio Domínguez\3162d667,py PAR,FW,Austin FC,26,1994,26.3,515,677,76.1,9454,2129,252,297,84.8,184,232,79.3,70,115,60.9,3,2.6,+0.4,30,53,16,5,54,Matches
199,Irakoze Donasiyano\6195efdb,us USA,MF,Nashville,22,1998,0.3,6,9,66.7,55,30,2,3,66.7,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
200,Griffin Dorsey\c182ca04,us USA,FWDF,Houston Dynamo,21,1999,16.5,456,624,73.1,7821,2301,200,241,83.0,208,270,77.0,37,76,48.7,3,3.2,-0.2,19,16,23,12,49,Matches
201,Jonathan dos Santos\91872dec,mx MEX,MF,LA Galaxy,30,1990,20.1,1223,1374,89.0,23036,6784,512,558,91.8,547,603,90.7,148,188,78.7,0,1.2,-1.2,23,141,16,3,129,Matches
202,Hassani Dotson\8f2af1ed,us USA,MFFW,Minnesota Utd,23,1997,26.3,927,1157,80.1,16011,4246,425,501,84.8,382,453,84.3,92,147,62.6,2,2.3,-0.3,28,78,32,9,98,Matches
203,Josh Drack\98a70879,us USA,MF,LA Galaxy,21,1999,0.0,1,1,100.0,15,15,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
204,Sebastián Driussi\60e86875,ar ARG,MFFW,Austin FC,24,1996,15.3,622,763,81.5,11432,3091,274,304,90.1,263,311,84.6,73,118,61.9,3,2.8,+0.2,30,69,28,5,73,Matches
205,Bryce Duke\59557625,us USA,MFFW,Los Angeles FC,19,2001,5.1,213,280,76.1,3281,1203,132,155,85.2,56,71,78.9,19,39,48.7,0,1.5,-1.5,11,22,14,0,44,Matches
206,Cameron Duke\c679d9fd,us USA,MFDF,Sporting KC,19,2001,7.4,223,252,88.5,3919,472,99,115,86.1,97,102,95.1,23,29,79.3,0,0.6,-0.6,2,8,2,0,4,Matches
207,Cameron Dunbar\a8734f4a,us USA,FWMF,LA Galaxy,18,2002,3.3,55,77,71.4,795,202,36,43,83.7,14,20,70.0,3,9,33.3,0,0.3,-0.3,3,1,2,1,4,Matches
208,Kyle Duncan\575e6cb1,us USA,DF,NY Red Bulls,23,1997,28.9,1039,1481,70.2,18728,8211,485,571,84.9,410,557,73.6,124,266,46.6,3,2.7,+0.3,29,78,28,12,118,Matches
209,Julian Dunn-Johnson\220b5800,ca CAN,DF,Toronto FC,20,2000,1.0,28,35,80.0,556,372,10,10,100.0,13,14,92.9,5,9,55.6,0,0.0,0.0,0,2,0,0,1,Matches
210,Chris Duvall\39fae08b,us USA,DF,FC Cincinnati,29,1991,1.0,47,60,78.3,908,249,20,22,90.9,21,24,87.5,6,12,50.0,0,0.1,-0.1,3,2,1,1,3,Matches
211,Dom Dwyer\bdfc15f8,us USA,FW,Toronto FC,30,1990,5.5,39,56,69.6,514,78,23,28,82.1,11,16,68.8,2,6,33.3,1,0.7,+0.3,2,4,1,0,3,Matches
212,Jeremy Ebobisse\5fa7b2ec,us USA,FW,San Jose,23,1997,8.4,128,169,75.7,2133,409,65,82,79.3,39,53,73.6,15,20,75.0,1,0.3,+0.7,4,14,6,0,15,Matches
213,Jeremy Ebobisse\5fa7b2ec,us USA,FWMF,Portland Timbers,23,1997,10.5,191,232,82.3,3134,732,105,123,85.4,59,65,90.8,23,36,63.9,0,0.3,-0.3,7,16,7,3,17,Matches
214,Javier Eduardo López\f851b52f,mx MEX,MFFW,San Jose,26,1994,25.0,769,966,79.6,13718,4237,372,423,87.9,271,315,86.0,104,183,56.8,3,5.6,-2.6,49,74,37,4,111,Matches
215,Raheem Edwards\b828d56a,ca CAN,DFMF,Los Angeles FC,25,1995,15.3,483,635,76.1,8067,3035,248,284,87.3,179,239,74.9,43,79,54.4,1,1.6,-0.6,18,32,20,8,52,Matches
216,Tom Edwards\1b780599,eng ENG,DF,NY Red Bulls,22,1999,21.7,703,1074,65.5,18193,8561,199,226,88.1,267,342,78.1,224,471,47.6,2,2.7,-0.7,30,77,29,13,69,Matches
217,Mandela Egbo\5603d397,eng ENG,DF,NY Red Bulls,23,1997,0.3,6,7,85.7,88,51,2,2,100.0,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
218,Jack Elliott\041deebd,eng ENG,DF,Philadelphia,25,1995,33.0,1100,1354,81.2,29311,10173,211,240,87.9,512,571,89.7,367,519,70.7,1,0.3,+0.7,5,107,11,0,78,Matches
219,Kalil ElMedkhar\272c1aaf,us USA,FWMF,FC Dallas,21,1999,1.4,34,43,79.1,587,132,14,18,77.8,17,19,89.5,2,3,66.7,0,0.1,-0.1,1,3,1,0,5,Matches
220,Tsubasa Endoh\46dca6e8,jp JPN,FWMF,Toronto FC,27,1993,5.7,135,180,75.0,2074,484,73,86,84.9,47,63,74.6,8,20,40.0,1,0.3,+0.7,2,6,2,0,10,Matches
221,Adam Esparza\ca135560,us USA,MF,LA Galaxy,18,2002,7.5,373,403,92.6,7125,1170,152,162,93.8,166,171,97.1,50,59,84.7,0,0.1,-0.1,3,29,2,0,15,Matches
222,Cristian Espinoza\9c794a80,ar ARG,FWMF,San Jose,25,1995,24.7,684,942,72.6,13596,3599,288,342,84.2,274,340,80.6,108,201,53.7,8,6.9,+1.1,50,37,32,10,67,Matches
223,Jhon Espinoza\79666d5a,ec ECU,DF,Chicago Fire,21,1999,9.0,323,421,76.7,5168,2642,178,194,91.8,113,147,76.9,25,60,41.7,1,0.8,+0.2,11,17,12,9,26,Matches
224,Roger Espinoza\60b7c195,hn HON,MF,Sporting KC,34,1986,23.2,837,1027,81.5,17514,4221,318,363,87.6,349,397,87.9,159,227,70.0,1,1.9,-0.9,23,111,20,4,107,Matches
225,Lucas Esteves\c6ec0258,br BRA,DF,Colorado Rapids,20,2000,10.3,414,538,77.0,7499,2639,173,200,86.5,197,240,82.1,35,71,49.3,0,0.9,-0.9,11,30,11,7,29,Matches
226,Derrick Etienne\59059f1e,ht HAI,FWMF,Columbus Crew,24,1996,20.5,468,628,74.5,7866,1731,221,266,83.1,185,234,79.1,44,87,50.6,4,5.7,-1.7,30,15,30,10,38,Matches
227,Fábio\30f90535,br BRA,FWMF,NY Red Bulls,23,1997,24.3,312,455,68.6,4708,1324,181,235,77.0,96,140,68.6,19,28,67.9,6,3.1,+2.9,30,23,19,1,53,Matches
228,Diego Fagúndez\fe81682e,uy URU,MFFW,Austin FC,25,1995,28.1,1111,1311,84.7,19797,5728,538,592,90.9,417,474,88.0,136,189,72.0,4,5.3,-1.3,56,81,39,3,123,Matches
229,Mamadou Fall\805a2a11,sn SEN,DF,Los Angeles FC,18,2002,16.8,510,694,73.5,11977,5012,135,156,86.5,255,300,85.0,119,221,53.8,0,0.8,-0.8,5,59,6,3,60,Matches
230,Marco Farfan\cfc68595,us USA,DF,Los Angeles FC,22,1998,19.5,800,969,82.6,13420,5380,395,435,90.8,341,396,86.1,54,97,55.7,0,1.1,-1.1,20,75,15,2,62,Matches
231,Andrew Farrell\71eda165,us USA,DF,New England,28,1992,33.0,1426,1640,87.0,34605,14247,326,353,92.4,733,772,94.9,361,494,73.1,0,0.1,-0.1,3,135,3,0,107,Matches
232,Felipe\2415bd0a,br BRA,MF,D.C. United,30,1990,12.6,467,584,80.0,9223,2978,183,215,85.1,203,228,89.0,73,126,57.9,2,1.2,+0.8,14,55,9,1,59,Matches
233,Omir Fernandez\622986f0,us USA,FWMF,NY Red Bulls,21,1999,8.6,140,202,69.3,2040,568,84,102,82.4,41,58,70.7,10,27,37.0,0,1.7,-1.7,16,8,9,1,19,Matches
234,Jesus Ferreira\f61246d8,us USA,MF,FC Dallas,20,2000,24.9,853,1113,76.6,16638,5091,381,439,86.8,298,361,82.5,152,265,57.4,8,6.6,+1.4,57,78,36,5,114,Matches
235,Carlos Fierro\bbd2b6b7,mx MEX,FWMF,San Jose,26,1994,12.9,272,433,62.8,5536,2325,120,153,78.4,99,149,66.4,46,103,44.7,3,2.1,+0.9,27,27,18,11,49,Matches
236,Jorge Figal\91e44066,ar ARG,DF,Inter Miami,26,1994,22.3,904,1030,87.8,22052,8313,211,223,94.6,453,489,92.6,236,300,78.7,2,1.0,+1.0,6,63,7,1,59,Matches
237,Maynor Figueroa\d8524b21,hn HON,DF,Houston Dynamo,37,1983,9.1,353,420,84.0,7765,2538,91,99,91.9,197,216,91.2,61,95,64.2,1,0.5,+0.5,8,36,3,1,32,Matches
238,Stuart Findlay\edffe99a,sct SCO,DF,Philadelphia,25,1995,4.2,120,160,75.0,2873,854,34,40,85.0,51,63,81.0,35,56,62.5,0,0.0,0.0,0,13,0,0,10,Matches
239,Ethan Finlay\c16a59af,us USA,FW,Minnesota Utd,30,1990,19.1,310,439,70.6,4416,1185,197,249,79.1,90,125,72.0,12,29,41.4,2,2.3,-0.3,18,15,8,4,23,Matches
240,Oniel Fisher\ed5fdca6,jm JAM,DF,LA Galaxy,29,1991,5.4,265,320,82.8,4219,1273,147,165,89.1,102,118,86.4,15,33,45.5,0,0.0,0.0,1,13,3,0,11,Matches
241,Leon Flach\39859fa1,us USA,MF,Philadelphia,19,2001,29.3,630,822,76.6,9878,3112,347,403,86.1,232,294,78.9,37,75,49.3,1,2.2,-1.2,19,47,21,7,62,Matches
242,Edison Flores\ef2c82f8,pe PER,FWMF,D.C. United,26,1994,10.8,239,328,72.9,4246,1191,111,135,82.2,85,108,78.7,34,60,56.7,4,2.0,+2.0,14,18,13,3,24,Matches
243,George Fochive\f99000bb,us USA,MF,Portland Timbers,28,1992,11.5,325,380,85.5,5549,1430,153,167,91.6,141,159,88.7,25,40,62.5,0,0.3,-0.3,3,20,2,1,21,Matches
244,Anthony Fontana\1f34358e,us USA,MFFW,Philadelphia,21,1999,3.9,70,96,72.9,1006,340,43,52,82.7,22,32,68.8,2,5,40.0,0,0.2,-0.2,2,8,3,0,13,Matches
245,Andreu Fontàs\0f138d5a,es ESP,DF,Sporting KC,31,1989,33.0,2514,2777,90.5,57636,18414,585,629,93.0,1392,1478,94.2,532,653,81.5,0,0.3,-0.3,8,255,9,1,206,Matches
246,Franco Fragapane\09538c47,ar ARG,FWMF,Minnesota Utd,27,1993,17.0,654,824,79.4,10891,3145,357,403,88.6,229,278,82.4,57,103,55.3,9,4.5,+4.5,39,37,26,2,63,Matches
247,Waylon Francis\a3a1849f,cr CRC,DF,Columbus Crew,30,1990,14.9,535,691,77.4,10194,4653,210,238,88.2,260,307,84.7,61,125,48.8,0,0.4,-0.4,10,68,5,1,65,Matches
248,Alan Franco\a548281c,ar ARG,DF,Atlanta Utd,24,1996,22.4,1136,1261,90.1,25127,8497,296,313,94.6,603,640,94.2,228,291,78.4,3,0.8,+2.2,6,43,0,0,51,Matches
249,Przemysław Frankowski\00a8d210,pl POL,FWMF,Chicago Fire,25,1995,11.8,379,498,76.1,6124,1893,198,232,85.3,135,177,76.3,33,54,61.1,2,3.0,-1.0,26,32,20,5,55,Matches
250,Liam Fraser\d784062b,ca CAN,MF,Toronto FC,22,1998,0.4,40,44,90.9,670,221,17,18,94.4,21,21,100.0,2,5,40.0,0,0.1,-0.1,1,7,0,0,5,Matches
251,Liam Fraser\d784062b,ca CAN,MF,Columbus Crew,22,1998,12.7,627,702,89.3,14407,3924,172,188,91.5,307,328,93.6,144,177,81.4,0,0.4,-0.4,1,67,5,0,47,Matches
252,Matt Freese\2f49476c,us USA,GK,Philadelphia,22,1998,5.6,73,133,54.9,2979,2270,11,12,91.7,22,22,100.0,40,99,40.4,0,0.0,0.0,0,2,0,0,0,Matches
253,Stefan Frei\1d0a0f3e,ch SUI,GK,Seattle,34,1986,17.0,417,556,75.0,11651,7456,83,86,96.5,167,168,99.4,148,281,52.7,0,0.0,0.0,0,1,0,0,0,Matches
254,Alejandro Fuenmayor\77edb7ec,ve VEN,DF,Houston Dynamo,24,1996,3.0,151,188,80.3,3172,997,44,47,93.6,84,96,87.5,23,42,54.8,0,0.0,0.0,0,4,0,0,9,Matches
255,McKinze Gaines\8ef72983,us USA,FW,Austin FC,22,1998,2.4,26,31,83.9,395,98,17,19,89.5,7,10,70.0,2,2,100.0,0,0.2,-0.2,2,3,2,1,2,Matches
256,Jon Gallagher\9d5afdfb,ie IRL,FWMF,Austin FC,24,1996,14.1,209,268,78.0,3415,673,106,127,83.5,87,107,81.3,14,18,77.8,1,2.5,-1.5,14,4,10,7,10,Matches
257,Pedro Gallese\b76e1394,pe PER,GK,Orlando City,30,1990,22.0,448,576,77.8,12012,7172,109,110,99.1,198,198,100.0,138,264,52.3,0,0.0,0.0,0,4,0,0,0,Matches
258,Braian Galván\bbfbd4d3,ar ARG,DFMF,Colorado Rapids,20,2000,13.4,436,624,69.9,8344,2955,185,224,82.6,184,248,74.2,61,124,49.2,3,1.8,+1.2,22,35,18,10,49,Matches
259,Boniek García\889ce425,hn HON,DFMF,Houston Dynamo,36,1984,7.9,280,312,89.7,5979,2003,100,109,91.7,133,142,93.7,46,57,80.7,0,0.1,-0.1,3,20,2,0,28,Matches
260,Bruno Gaspar\55ae91f0,ao ANG,DF,Vancouver,27,1993,9.9,319,427,74.7,5879,2229,140,166,84.3,145,187,77.5,31,53,58.5,1,0.4,+0.6,3,13,6,3,33,Matches
261,Chase Gasper\7371ec36,us USA,DF,Minnesota Utd,25,1996,29.2,1322,1617,81.8,22997,10146,609,676,90.1,589,702,83.9,107,195,54.9,0,1.6,-1.6,19,71,25,15,122,Matches
262,Ryan Gauld\862e93c2,sct SCO,MFFW,Vancouver,25,1995,14.5,433,610,71.0,8497,3143,191,226,84.5,142,203,70.0,86,151,57.0,5,4.1,+0.9,41,44,34,8,72,Matches
